Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Hitachi,HDS725050KLA360 500GB,822,26.9,4455,https://hdd.userbenchmark.com/SpeedTest/5034/HDS725050KLA360
HDD,,Maxtor,6L250S0 251GB,823,26.9,825,https://hdd.userbenchmark.com/SpeedTest/1207/Maxtor-6L250S0
HDD,,Hitachi,HDT722516DLA380 165GB,824,26.9,1495,https://hdd.userbenchmark.com/SpeedTest/3422/HDT722516DLA380
HDD,,Hitachi,HDS721616PLAT80 160GB,825,26.9,176,https://hdd.userbenchmark.com/SpeedTest/6818/Hitachi-HDS721616PLAT80
HDD,,Samsung,SP1603C 160GB,826,26.9,285,https://hdd.userbenchmark.com/SpeedTest/11458/SAMSUNG-SP1603C
HDD,,Seagate,ST925032 0AS 250GB,827,26.7,1181,https://hdd.userbenchmark.com/SpeedTest/4392/ST925032-0AS
HDD,,WD,WD2000JS-00MHB0 200GB,828,26.7,2025,https://hdd.userbenchmark.com/SpeedTest/1235/WDC-WD2000JS-00MHB0
HDD,,Maxtor,6Y160M0 160GB,829,26.6,391,https://hdd.userbenchmark.com/SpeedTest/2372/Maxtor-6Y160M0
HDD,,Seagate,ST9320320AS 320GB,830,26.5,2660,https://hdd.userbenchmark.com/SpeedTest/1647/ST9320320AS
HDD,,Toshiba,MK3263GSX 320GB,831,26.5,1925,https://hdd.userbenchmark.com/SpeedTest/1707/TOSHIBA-MK3263GSX
HDD,,Seagate,ST3802110A 80GB,832,26.4,651,https://hdd.userbenchmark.com/SpeedTest/11154/ST3802110A
HDD,,WD,WD3000JS-60PDB0 300GB,833,26.4,945,https://hdd.userbenchmark.com/SpeedTest/9069/WDC-WD3000JS-60PDB0
HDD,,WD,WD3200JB-00KFA0 320GB,834,26.4,297,https://hdd.userbenchmark.com/SpeedTest/932/WDC-WD3200JB-00KFA0
HDD,,Toshiba,MK4058GSX 400GB,835,26.3,597,https://hdd.userbenchmark.com/SpeedTest/6302/TOSHIBA-MK4058GSX
HDD,WD1600BEVT,WD,Blue 2.5" 160GB (2009),836,26.3,11003,https://hdd.userbenchmark.com/SpeedTest/2327/WDC-WD1600BEVT-22ZCT0
HDD,,Seagate,ST3160212AS 160GB,837,26.3,1362,https://hdd.userbenchmark.com/SpeedTest/6800/ST3160212AS
HDD,,Seagate,ST9160310AS 160GB,838,26.3,2013,https://hdd.userbenchmark.com/SpeedTest/1274/ST9160310AS
HDD,,Hitachi,HTS545032B9A 320GB,839,26.2,188,https://hdd.userbenchmark.com/SpeedTest/5973/Hitachi-HTS545032B9A
HDD,,Fujitsu,MHZ2320BH G2 320GB,840,26.2,1865,https://hdd.userbenchmark.com/SpeedTest/3241/FUJITSU-MHZ2320BH-G2
HDD,,Samsung,SP1213C 120GB,841,26.2,587,https://hdd.userbenchmark.com/SpeedTest/5318/SAMSUNG-SP1213C
HDD,,Toshiba,MK3263GS 320GB,842,26.2,49,https://hdd.userbenchmark.com/SpeedTest/7948/TOSHIBA-MK3263GS
HDD,,Maxtor,7Y250M0 251GB,843,26.2,493,https://hdd.userbenchmark.com/SpeedTest/3687/Maxtor-7Y250M0
HDD,,Hitachi,HDT722525DLAT80 250GB,844,26.2,238,https://hdd.userbenchmark.com/SpeedTest/6021/HDT722525DLAT80
HDD,,WD,WD1600AABB-00PUA0 160GB,845,26.1,219,https://hdd.userbenchmark.com/SpeedTest/4532/WDC-WD1600AABB-00PUA0
HDD,,Seagate,ST380215A 80GB,846,26.1,632,https://hdd.userbenchmark.com/SpeedTest/2923/ST380215A
HDD,,Seagate,ST3500841AS 500GB,847,26.1,458,https://hdd.userbenchmark.com/SpeedTest/1585/ST3500841AS
HDD,,Seagate,ST3500641AS 500GB,848,26.1,1619,https://hdd.userbenchmark.com/SpeedTest/4005/ST3500641AS
HDD,,Maxtor,STM380215A 80GB,849,26.1,312,https://hdd.userbenchmark.com/SpeedTest/10373/MAXTOR-STM380215A
HDD,,Samsung,HD300LJ 300GB,850,26.1,952,https://hdd.userbenchmark.com/SpeedTest/10568/SAMSUNG-HD300LJ
HDD,,Samsung,HD160JJ 160GB,851,25.9,4216,https://hdd.userbenchmark.com/SpeedTest/3475/SAMSUNG-HD160JJ
HDD,,Seagate,ST9250827AS 250GB,852,25.8,2847,https://hdd.userbenchmark.com/SpeedTest/3497/ST9250827AS
HDD,,Toshiba,MK3252GSX 320GB,853,25.7,2886,https://hdd.userbenchmark.com/SpeedTest/4807/TOSHIBA-MK3252GSX
HDD,,Samsung,HD120IJ 120GB,854,25.7,685,https://hdd.userbenchmark.com/SpeedTest/2996/SAMSUNG-HD120IJ
HDD,,Samsung,HD160JJ/P 160GB,855,25.7,1872,https://hdd.userbenchmark.com/SpeedTest/2146/SAMSUNG-HD160JJP
HDD,,Seagate,ST3120813AS 120GB,856,25.5,572,https://hdd.userbenchmark.com/SpeedTest/8799/ST3120813AS
HDD,,Maxtor,6L100P0 100GB,857,25.5,44,https://hdd.userbenchmark.com/SpeedTest/5231/Maxtor-6L100P0
HDD,,Seagate,ST3120213AS 120GB,858,25.4,626,https://hdd.userbenchmark.com/SpeedTest/8435/ST3120213AS
HDD,,Maxtor,6Y160M0 164GB,859,25.4,663,https://hdd.userbenchmark.com/SpeedTest/9950/Maxtor-6Y160M0
HDD,,Samsung,SP1614C 160GB,860,25.3,1346,https://hdd.userbenchmark.com/SpeedTest/6801/SAMSUNG-SP1614C
HDD,,Maxtor,6 Y080M0 82GB,861,25.3,85,https://hdd.userbenchmark.com/SpeedTest/5709/Maxtor-6-Y080M0
HDD,,Maxtor,6Y120M0 123GB,862,25.2,665,https://hdd.userbenchmark.com/SpeedTest/4197/Maxtor-6Y120M0
HDD,,Toshiba,MK1652GSX 160GB,863,25.2,1749,https://hdd.userbenchmark.com/SpeedTest/3060/TOSHIBA-MK1652GSX
HDD,,Maxtor,6 L200P0 204GB,864,25.1,20,https://hdd.userbenchmark.com/SpeedTest/3778/Maxtor-6-L200P0
HDD,,Seagate,ST3160023AS 160GB,865,25.1,4249,https://hdd.userbenchmark.com/SpeedTest/2396/ST3160023AS
HDD,,Seagate,ST380819AS 80GB,866,25.1,693,https://hdd.userbenchmark.com/SpeedTest/5233/ST380819AS
HDD,,Maxtor,6L080M0 82GB,867,25,214,https://hdd.userbenchmark.com/SpeedTest/3878/Maxtor-6L080M0
HDD,,Seagate,ST3120811AS 120GB,868,25,399,https://hdd.userbenchmark.com/SpeedTest/1497/ST3120811AS
HDD,,Maxtor,6L160P0 164GB,869,24.9,491,https://hdd.userbenchmark.com/SpeedTest/5287/Maxtor-6L160P0
HDD,,Samsung,SP0812C 80GB,870,24.9,719,https://hdd.userbenchmark.com/SpeedTest/6580/SAMSUNG-SP0812C
HDD,,Toshiba,MK1633GSG 160GB,871,24.9,387,https://hdd.userbenchmark.com/SpeedTest/5563/TOSHIBA-MK1633GSG
HDD,,Seagate,ST3120827AS 120GB,872,24.9,1620,https://hdd.userbenchmark.com/SpeedTest/27/ST3120827AS
HDD,,Hitachi,HTS722016K9SA00 160GB,873,24.9,288,https://hdd.userbenchmark.com/SpeedTest/4166/HITACHI-HTS722016K9SA00
HDD,,Maxtor,6Y080M0 82GB,874,24.8,635,https://hdd.userbenchmark.com/SpeedTest/2523/Maxtor-6Y080M0
HDD,,WD,WD2500JD-00HBB0 250GB,875,24.7,2647,https://hdd.userbenchmark.com/SpeedTest/3022/WDC-WD2500JD-00HBB0
HDD,,WD,WD3000JB-00KFA0 300GB,876,24.7,123,https://hdd.userbenchmark.com/SpeedTest/12574/WDC-WD3000JB-00KFA0
HDD,,Hitachi,HDS725050KLAT80 500GB,877,24.7,78,https://hdd.userbenchmark.com/SpeedTest/4136/HDS725050KLAT80
HDD,,Seagate,ST3160827AS 160GB,878,24.6,1535,https://hdd.userbenchmark.com/SpeedTest/2026/ST3160827AS
HDD,,Hitachi,HDS722516VLSA80 165GB,879,24.6,489,https://hdd.userbenchmark.com/SpeedTest/1980/HDS722516VLSA80
HDD,,Samsung,HM160HI 160GB,880,24.6,3202,https://hdd.userbenchmark.com/SpeedTest/1443/SAMSUNG-HM160HI
HDD,,WD,WD1600JD-22HBB0 160GB,881,24.5,2036,https://hdd.userbenchmark.com/SpeedTest/233/WDC-WD1600JD-22HBB0
HDD,,Samsung,SP2004C 200GB,882,24.5,3589,https://hdd.userbenchmark.com/SpeedTest/3536/SAMSUNG-SP2004C
HDD,,Seagate,ST380013AS 80GB,883,24.5,2355,https://hdd.userbenchmark.com/SpeedTest/2648/ST380013AS
HDD,,Hitachi,HDS722580VLSA80 82GB,884,24.5,208,https://hdd.userbenchmark.com/SpeedTest/7444/HDS722580VLSA80
HDD,,Seagate,ST380817AS 80GB,885,24.5,1702,https://hdd.userbenchmark.com/SpeedTest/4251/ST380817AS
HDD,,Seagate,ST9160823AS 160GB,886,24.5,453,https://hdd.userbenchmark.com/SpeedTest/4557/ST9160823AS
HDD,,Hitachi,HDS722512VLSA80 124GB,887,24.5,75,https://hdd.userbenchmark.com/SpeedTest/4756/HDS722512VLSA80
HDD,,Samsung,HD080HJ 80GB,888,24.4,3954,https://hdd.userbenchmark.com/SpeedTest/810/SAMSUNG-HD080HJ
HDD,,Samsung,HM250JI 250GB,889,24.4,798,https://hdd.userbenchmark.com/SpeedTest/3524/SAMSUNG-HM250JI
HDD,,Samsung,HD080HJ/P 80GB,890,24.4,1749,https://hdd.userbenchmark.com/SpeedTest/2558/SAMSUNG-HD080HJP
HDD,,Seagate,ST9120823AS 120GB,891,24.4,268,https://hdd.userbenchmark.com/SpeedTest/1667/ST9120823AS
HDD,,Hitachi,HTS543232L9A300 320GB,892,24.3,3165,https://hdd.userbenchmark.com/SpeedTest/1887/Hitachi-HTS543232L9A300
HDD,,Maxtor,6L300R0 300GB,893,24.3,286,https://hdd.userbenchmark.com/SpeedTest/4620/Maxtor-6L300R0
HDD,,Samsung,SP1614N 160GB,894,24.3,203,https://hdd.userbenchmark.com/SpeedTest/12600/SAMSUNG-SP1614N
HDD,,Maxtor,6L080M0 80GB,895,24.3,385,https://hdd.userbenchmark.com/SpeedTest/1731/Maxtor-6L080M0
HDD,,Fujitsu,MHZ2160BH G2 160GB,896,24.1,1645,https://hdd.userbenchmark.com/SpeedTest/4477/FUJITSU-MHZ2160BH-G2
HDD,,WD,WD2000JB-00GVA0 200GB,897,24.1,561,https://hdd.userbenchmark.com/SpeedTest/6220/WDC-WD2000JB-00GVA0
HDD,,Hitachi,HTS543232L9SA00 320GB,898,24.1,917,https://hdd.userbenchmark.com/SpeedTest/1414/Hitachi-HTS543232L9SA00
HDD,,Hitachi,HTS543216L9SA00 160GB,899,24.1,1154,https://hdd.userbenchmark.com/SpeedTest/2975/Hitachi-HTS543216L9SA00
HDD,,Samsung,SP2014N 200GB,900,24.1,315,https://hdd.userbenchmark.com/SpeedTest/4945/SAMSUNG-SP2014N
HDD,,Seagate,ST340014AS 40GB,901,24,764,https://hdd.userbenchmark.com/SpeedTest/4925/ST340014AS
HDD,,Seagate,ST3120026AS 120GB,902,24,2074,https://hdd.userbenchmark.com/SpeedTest/508/ST3120026AS
HDD,,WD,WD2500BEVS-22UST0 250GB,903,24,7375,https://hdd.userbenchmark.com/SpeedTest/3263/WDC-WD2500BEVS-22UST0
HDD,,Hitachi,HDT722516DLAT80 165GB,904,24,200,https://hdd.userbenchmark.com/SpeedTest/3500/HDT722516DLAT80
HDD,,Seagate,ST9160827AS 160GB,905,24,833,https://hdd.userbenchmark.com/SpeedTest/1284/ST9160827AS
HDD,,WD,WD800JD-75MSA3 80GB,906,24,18537,https://hdd.userbenchmark.com/SpeedTest/2331/WDC-WD800JD-75MSA3
HDD,,Hitachi,HDS728080PLA380 82GB,907,23.9,1918,https://hdd.userbenchmark.com/SpeedTest/1187/HDS728080PLA380
HDD,,Samsung,SP1604N 160GB,908,23.9,298,https://hdd.userbenchmark.com/SpeedTest/3596/SAMSUNG-SP1604N
HDD,,WD,WD1600JB-00GVC0 160GB,909,23.9,908,https://hdd.userbenchmark.com/SpeedTest/4380/WDC-WD1600JB-00GVC0
HDD,,WD,WD400BD-22JMC0 40GB,910,23.9,1028,https://hdd.userbenchmark.com/SpeedTest/7189/WDC-WD400BD-22JMC0
HDD,,Samsung,SP1213N 120GB,911,23.8,111,https://hdd.userbenchmark.com/SpeedTest/1600/SAMSUNG-SP1213N
HDD,,Seagate,ST3120211AS 120GB,912,23.8,111,https://hdd.userbenchmark.com/SpeedTest/1804/ST3120211AS
HDD,,Hitachi,HTS543216L9A300 160GB,913,23.7,2295,https://hdd.userbenchmark.com/SpeedTest/1763/Hitachi-HTS543216L9A300
HDD,,WD,WD2500BB-98DWA0 250GB,914,23.7,288,https://hdd.userbenchmark.com/SpeedTest/294/WDC-WD2500BB-98DWA0
